,number_of_passage,timestamp,line,road_type
7443,831,2022-12-08 09:00:00,USKUDAR-EMINONU,DENIZ
7444,959,2022-12-08 10:00:00,USKUDAR-EMINONU,DENIZ
7445,1063,2022-12-08 11:00:00,USKUDAR-EMINONU,DENIZ
7446,1333,2022-12-08 12:00:00,USKUDAR-EMINONU,DENIZ
7447,1178,2022-12-08 13:00:00,USKUDAR-EMINONU,DENIZ
7448,1202,2022-12-08 14:00:00,USKUDAR-EMINONU,DENIZ
7449,1034,2022-12-08 15:00:00,USKUDAR-EMINONU,DENIZ
7450,860,2022-12-08 16:00:00,USKUDAR-EMINONU,DENIZ
7451,758,2022-12-08 17:00:00,USKUDAR-EMINONU,DENIZ
7452,572,2022-12-08 18:00:00,USKUDAR-EMINONU,DENIZ
7453,487,2022-12-08 19:00:00,USKUDAR-EMINONU,DENIZ
7454,271,2022-12-08 20:00:00,USKUDAR-EMINONU,DENIZ
7455,167,2022-12-08 21:00:00,USKUDAR-EMINONU,DENIZ
7456,0,2022-12-08 22:00:00,USKUDAR-EMINONU,DENIZ
7457,0,2022-12-08 23:00:00,USKUDAR-EMINONU,DENIZ
7458,0,2022-12-09 00:00:00,USKUDAR-EMINONU,DENIZ
7459,0,2022-12-09 01:00:00,USKUDAR-EMINONU,DENIZ
7460,0,2022-12-09 02:00:00,USKUDAR-EMINONU,DENIZ
7461,0,2022-12-09 03:00:00,USKUDAR-EMINONU,DENIZ
7462,0,2022-12-09 04:00:00,USKUDAR-EMINONU,DENIZ
7463,0,2022-12-09 05:00:00,USKUDAR-EMINONU,DENIZ
7464,419,2022-12-09 06:00:00,USKUDAR-EMINONU,DENIZ
7465,1051,2022-12-09 07:00:00,USKUDAR-EMINONU,DENIZ
7466,1004,2022-12-09 08:00:00,USKUDAR-EMINONU,DENIZ
7467,891,2022-12-09 09:00:00,USKUDAR-EMINONU,DENIZ
7468,963,2022-12-09 10:00:00,USKUDAR-EMINONU,DENIZ
7469,1057,2022-12-09 11:00:00,USKUDAR-EMINONU,DENIZ
7470,986,2022-12-09 12:00:00,USKUDAR-EMINONU,DENIZ
7471,1079,2022-12-09 13:00:00,USKUDAR-EMINONU,DENIZ
7472,1006,2022-12-09 14:00:00,USKUDAR-EMINONU,DENIZ
7473,926,2022-12-09 15:00:00,USKUDAR-EMINONU,DENIZ
7474,861,2022-12-09 16:00:00,USKUDAR-EMINONU,DENIZ
7475,660,2022-12-09 17:00:00,USKUDAR-EMINONU,DENIZ
7476,639,2022-12-09 18:00:00,USKUDAR-EMINONU,DENIZ
7477,510,2022-12-09 19:00:00,USKUDAR-EMINONU,DENIZ
7478,315,2022-12-09 20:00:00,USKUDAR-EMINONU,DENIZ
7479,218,2022-12-09 21:00:00,USKUDAR-EMINONU,DENIZ
7480,0,2022-12-09 22:00:00,USKUDAR-EMINONU,DENIZ
7481,0,2022-12-09 23:00:00,USKUDAR-EMINONU,DENIZ
7482,0,2022-12-10 00:00:00,USKUDAR-EMINONU,DENIZ
7483,0,2022-12-10 01:00:00,USKUDAR-EMINONU,DENIZ
7484,0,2022-12-10 02:00:00,USKUDAR-EMINONU,DENIZ
7485,0,2022-12-10 03:00:00,USKUDAR-EMINONU,DENIZ
7486,0,2022-12-10 04:00:00,USKUDAR-EMINONU,DENIZ
7487,0,2022-12-10 05:00:00,USKUDAR-EMINONU,DENIZ
7488,248,2022-12-10 06:00:00,USKUDAR-EMINONU,DENIZ
7489,642,2022-12-10 07:00:00,USKUDAR-EMINONU,DENIZ
7490,734,2022-12-10 08:00:00,USKUDAR-EMINONU,DENIZ
7491,735,2022-12-10 09:00:00,USKUDAR-EMINONU,DENIZ
7492,947,2022-12-10 10:00:00,USKUDAR-EMINONU,DENIZ
7493,1265,2022-12-10 11:00:00,USKUDAR-EMINONU,DENIZ
7494,1488,2022-12-10 12:00:00,USKUDAR-EMINONU,DENIZ
7495,1621,2022-12-10 13:00:00,USKUDAR-EMINONU,DENIZ
7496,1676,2022-12-10 14:00:00,USKUDAR-EMINONU,DENIZ
7497,1391,2022-12-10 15:00:00,USKUDAR-EMINONU,DENIZ
7498,1298,2022-12-10 16:00:00,USKUDAR-EMINONU,DENIZ
7499,1134,2022-12-10 17:00:00,USKUDAR-EMINONU,DENIZ
7500,768,2022-12-10 18:00:00,USKUDAR-EMINONU,DENIZ
7501,713,2022-12-10 19:00:00,USKUDAR-EMINONU,DENIZ
7502,409,2022-12-10 20:00:00,USKUDAR-EMINONU,DENIZ
7503,285,2022-12-10 21:00:00,USKUDAR-EMINONU,DENIZ
7504,2,2022-12-10 22:00:00,USKUDAR-EMINONU,DENIZ
7505,0,2022-12-10 23:00:00,USKUDAR-EMINONU,DENIZ
7506,0,2022-12-11 00:00:00,USKUDAR-EMINONU,DENIZ
7507,0,2022-12-11 01:00:00,USKUDAR-EMINONU,DENIZ
7508,0,2022-12-11 02:00:00,USKUDAR-EMINONU,DENIZ
7509,0,2022-12-11 03:00:00,USKUDAR-EMINONU,DENIZ
7510,0,2022-12-11 04:00:00,USKUDAR-EMINONU,DENIZ
7511,0,2022-12-11 05:00:00,USKUDAR-EMINONU,DENIZ
7512,46,2022-12-11 06:00:00,USKUDAR-EMINONU,DENIZ
7513,147,2022-12-11 07:00:00,USKUDAR-EMINONU,DENIZ
7514,207,2022-12-11 08:00:00,USKUDAR-EMINONU,DENIZ
7515,316,2022-12-11 09:00:00,USKUDAR-EMINONU,DENIZ
7516,479,2022-12-11 10:00:00,USKUDAR-EMINONU,DENIZ
7517,813,2022-12-11 11:00:00,USKUDAR-EMINONU,DENIZ
7518,1050,2022-12-11 12:00:00,USKUDAR-EMINONU,DENIZ
7519,1241,2022-12-11 13:00:00,USKUDAR-EMINONU,DENIZ
7520,1387,2022-12-11 14:00:00,USKUDAR-EMINONU,DENIZ
7521,1268,2022-12-11 15:00:00,USKUDAR-EMINONU,DENIZ
7522,1099,2022-12-11 16:00:00,USKUDAR-EMINONU,DENIZ
7523,867,2022-12-11 17:00:00,USKUDAR-EMINONU,DENIZ
7524,689,2022-12-11 18:00:00,USKUDAR-EMINONU,DENIZ
7525,489,2022-12-11 19:00:00,USKUDAR-EMINONU,DENIZ
7526,294,2022-12-11 20:00:00,USKUDAR-EMINONU,DENIZ
7527,155,2022-12-11 21:00:00,USKUDAR-EMINONU,DENIZ
7528,0,2022-12-11 22:00:00,USKUDAR-EMINONU,DENIZ
7529,0,2022-12-11 23:00:00,USKUDAR-EMINONU,DENIZ
7530,0,2022-12-12 00:00:00,USKUDAR-EMINONU,DENIZ
7531,0,2022-12-12 01:00:00,USKUDAR-EMINONU,DENIZ
7532,0,2022-12-12 02:00:00,USKUDAR-EMINONU,DENIZ
7533,0,2022-12-12 03:00:00,USKUDAR-EMINONU,DENIZ
7534,0,2022-12-12 04:00:00,USKUDAR-EMINONU,DENIZ
7535,0,2022-12-12 05:00:00,USKUDAR-EMINONU,DENIZ
7536,402,2022-12-12 06:00:00,USKUDAR-EMINONU,DENIZ
7537,1007,2022-12-12 07:00:00,USKUDAR-EMINONU,DENIZ
7538,995,2022-12-12 08:00:00,USKUDAR-EMINONU,DENIZ
7539,876,2022-12-12 09:00:00,USKUDAR-EMINONU,DENIZ
7540,825,2022-12-12 10:00:00,USKUDAR-EMINONU,DENIZ
7541,981,2022-12-12 11:00:00,USKUDAR-EMINONU,DENIZ
7542,1056,2022-12-12 12:00:00,USKUDAR-EMINONU,DENIZ
7543,973,2022-12-12 13:00:00,USKUDAR-EMINONU,DENIZ
7544,936,2022-12-12 14:00:00,USKUDAR-EMINONU,DENIZ
7545,722,2022-12-12 15:00:00,USKUDAR-EMINONU,DENIZ
7546,662,2022-12-12 16:00:00,USKUDAR-EMINONU,DENIZ
7547,609,2022-12-12 17:00:00,USKUDAR-EMINONU,DENIZ
7548,483,2022-12-12 18:00:00,USKUDAR-EMINONU,DENIZ
7549,300,2022-12-12 19:00:00,USKUDAR-EMINONU,DENIZ
7550,231,2022-12-12 20:00:00,USKUDAR-EMINONU,DENIZ
7551,178,2022-12-12 21:00:00,USKUDAR-EMINONU,DENIZ
7552,0,2022-12-12 22:00:00,USKUDAR-EMINONU,DENIZ
7553,0,2022-12-12 23:00:00,USKUDAR-EMINONU,DENIZ
7554,0,2022-12-13 00:00:00,USKUDAR-EMINONU,DENIZ
7555,0,2022-12-13 01:00:00,USKUDAR-EMINONU,DENIZ
7556,0,2022-12-13 02:00:00,USKUDAR-EMINONU,DENIZ
7557,0,2022-12-13 03:00:00,USKUDAR-EMINONU,DENIZ
7558,0,2022-12-13 04:00:00,USKUDAR-EMINONU,DENIZ
7559,2,2022-12-13 05:00:00,USKUDAR-EMINONU,DENIZ
7560,366,2022-12-13 06:00:00,USKUDAR-EMINONU,DENIZ
7561,852,2022-12-13 07:00:00,USKUDAR-EMINONU,DENIZ
7562,843,2022-12-13 08:00:00,USKUDAR-EMINONU,DENIZ
7563,608,2022-12-13 09:00:00,USKUDAR-EMINONU,DENIZ
7564,589,2022-12-13 10:00:00,USKUDAR-EMINONU,DENIZ
7565,640,2022-12-13 11:00:00,USKUDAR-EMINONU,DENIZ
7566,551,2022-12-13 12:00:00,USKUDAR-EMINONU,DENIZ
7567,456,2022-12-13 13:00:00,USKUDAR-EMINONU,DENIZ
7568,512,2022-12-13 14:00:00,USKUDAR-EMINONU,DENIZ
7569,362,2022-12-13 15:00:00,USKUDAR-EMINONU,DENIZ
7570,310,2022-12-13 16:00:00,USKUDAR-EMINONU,DENIZ
7571,307,2022-12-13 17:00:00,USKUDAR-EMINONU,DENIZ
7572,204,2022-12-13 18:00:00,USKUDAR-EMINONU,DENIZ
7573,184,2022-12-13 19:00:00,USKUDAR-EMINONU,DENIZ
7574,128,2022-12-13 20:00:00,USKUDAR-EMINONU,DENIZ
7575,65,2022-12-13 21:00:00,USKUDAR-EMINONU,DENIZ
7576,0,2022-12-13 22:00:00,USKUDAR-EMINONU,DENIZ
7577,0,2022-12-13 23:00:00,USKUDAR-EMINONU,DENIZ
7578,0,2022-12-14 00:00:00,USKUDAR-EMINONU,DENIZ
7579,0,2022-12-14 01:00:00,USKUDAR-EMINONU,DENIZ
7580,0,2022-12-14 02:00:00,USKUDAR-EMINONU,DENIZ
7581,0,2022-12-14 03:00:00,USKUDAR-EMINONU,DENIZ
7582,0,2022-12-14 04:00:00,USKUDAR-EMINONU,DENIZ
7583,0,2022-12-14 05:00:00,USKUDAR-EMINONU,DENIZ
7584,430,2022-12-14 06:00:00,USKUDAR-EMINONU,DENIZ
7585,1063,2022-12-14 07:00:00,USKUDAR-EMINONU,DENIZ
7586,1020,2022-12-14 08:00:00,USKUDAR-EMINONU,DENIZ
7587,797,2022-12-14 09:00:00,USKUDAR-EMINONU,DENIZ
7588,876,2022-12-14 10:00:00,USKUDAR-EMINONU,DENIZ
7589,914,2022-12-14 11:00:00,USKUDAR-EMINONU,DENIZ
7590,976,2022-12-14 12:00:00,USKUDAR-EMINONU,DENIZ
7591,928,2022-12-14 13:00:00,USKUDAR-EMINONU,DENIZ
7592,944,2022-12-14 14:00:00,USKUDAR-EMINONU,DENIZ
7593,692,2022-12-14 15:00:00,USKUDAR-EMINONU,DENIZ
7594,698,2022-12-14 16:00:00,USKUDAR-EMINONU,DENIZ
7595,512,2022-12-14 17:00:00,USKUDAR-EMINONU,DENIZ
7596,513,2022-12-14 18:00:00,USKUDAR-EMINONU,DENIZ
7597,330,2022-12-14 19:00:00,USKUDAR-EMINONU,DENIZ
7598,213,2022-12-14 20:00:00,USKUDAR-EMINONU,DENIZ
7599,120,2022-12-14 21:00:00,USKUDAR-EMINONU,DENIZ
7600,0,2022-12-14 22:00:00,USKUDAR-EMINONU,DENIZ
7601,0,2022-12-14 23:00:00,USKUDAR-EMINONU,DENIZ
7602,0,2022-12-15 00:00:00,USKUDAR-EMINONU,DENIZ
7603,0,2022-12-15 01:00:00,USKUDAR-EMINONU,DENIZ
7604,0,2022-12-15 02:00:00,USKUDAR-EMINONU,DENIZ
7605,0,2022-12-15 03:00:00,USKUDAR-EMINONU,DENIZ
7606,0,2022-12-15 04:00:00,USKUDAR-EMINONU,DENIZ
7607,0,2022-12-15 05:00:00,USKUDAR-EMINONU,DENIZ
7608,443,2022-12-15 06:00:00,USKUDAR-EMINONU,DENIZ
7609,1058,2022-12-15 07:00:00,USKUDAR-EMINONU,DENIZ
7610,1001,2022-12-15 08:00:00,USKUDAR-EMINONU,DENIZ
7611,861,2022-12-15 09:00:00,USKUDAR-EMINONU,DENIZ
7612,796,2022-12-15 10:00:00,USKUDAR-EMINONU,DENIZ
7613,866,2022-12-15 11:00:00,USKUDAR-EMINONU,DENIZ
7614,978,2022-12-15 12:00:00,USKUDAR-EMINONU,DENIZ
7615,916,2022-12-15 13:00:00,USKUDAR-EMINONU,DENIZ
7616,992,2022-12-15 14:00:00,USKUDAR-EMINONU,DENIZ
7617,870,2022-12-15 15:00:00,USKUDAR-EMINONU,DENIZ
7618,634,2022-12-15 16:00:00,USKUDAR-EMINONU,DENIZ
7619,585,2022-12-15 17:00:00,USKUDAR-EMINONU,DENIZ
7620,386,2022-12-15 18:00:00,USKUDAR-EMINONU,DENIZ
7621,329,2022-12-15 19:00:00,USKUDAR-EMINONU,DENIZ
7622,193,2022-12-15 20:00:00,USKUDAR-EMINONU,DENIZ
7623,146,2022-12-15 21:00:00,USKUDAR-EMINONU,DENIZ
7624,0,2022-12-15 22:00:00,USKUDAR-EMINONU,DENIZ
7625,0,2022-12-15 23:00:00,USKUDAR-EMINONU,DENIZ
7626,0,2022-12-16 00:00:00,USKUDAR-EMINONU,DENIZ
7627,0,2022-12-16 01:00:00,USKUDAR-EMINONU,DENIZ
7628,0,2022-12-16 02:00:00,USKUDAR-EMINONU,DENIZ
7629,0,2022-12-16 03:00:00,USKUDAR-EMINONU,DENIZ
7630,0,2022-12-16 04:00:00,USKUDAR-EMINONU,DENIZ
7631,0,2022-12-16 05:00:00,USKUDAR-EMINONU,DENIZ
7632,453,2022-12-16 06:00:00,USKUDAR-EMINONU,DENIZ
7633,1078,2022-12-16 07:00:00,USKUDAR-EMINONU,DENIZ
7634,1032,2022-12-16 08:00:00,USKUDAR-EMINONU,DENIZ
7635,815,2022-12-16 09:00:00,USKUDAR-EMINONU,DENIZ
7636,933,2022-12-16 10:00:00,USKUDAR-EMINONU,DENIZ
7637,1077,2022-12-16 11:00:00,USKUDAR-EMINONU,DENIZ
7638,1107,2022-12-16 12:00:00,USKUDAR-EMINONU,DENIZ
7639,1231,2022-12-16 13:00:00,USKUDAR-EMINONU,DENIZ
7640,1350,2022-12-16 14:00:00,USKUDAR-EMINONU,DENIZ
7641,1131,2022-12-16 15:00:00,USKUDAR-EMINONU,DENIZ
7642,1163,2022-12-16 16:00:00,USKUDAR-EMINONU,DENIZ
7643,884,2022-12-16 17:00:00,USKUDAR-EMINONU,DENIZ
7644,686,2022-12-16 18:00:00,USKUDAR-EMINONU,DENIZ
7645,537,2022-12-16 19:00:00,USKUDAR-EMINONU,DENIZ
7646,359,2022-12-16 20:00:00,USKUDAR-EMINONU,DENIZ
7647,268,2022-12-16 21:00:00,USKUDAR-EMINONU,DENIZ
7648,0,2022-12-16 22:00:00,USKUDAR-EMINONU,DENIZ
7649,0,2022-12-16 23:00:00,USKUDAR-EMINONU,DENIZ
7650,0,2022-12-17 00:00:00,USKUDAR-EMINONU,DENIZ
7651,0,2022-12-17 01:00:00,USKUDAR-EMINONU,DENIZ
7652,0,2022-12-17 02:00:00,USKUDAR-EMINONU,DENIZ
7653,0,2022-12-17 03:00:00,USKUDAR-EMINONU,DENIZ
7654,0,2022-12-17 04:00:00,USKUDAR-EMINONU,DENIZ
7655,14,2022-12-17 05:00:00,USKUDAR-EMINONU,DENIZ
7656,267,2022-12-17 06:00:00,USKUDAR-EMINONU,DENIZ
7657,692,2022-12-17 07:00:00,USKUDAR-EMINONU,DENIZ
7658,846,2022-12-17 08:00:00,USKUDAR-EMINONU,DENIZ
7659,867,2022-12-17 09:00:00,USKUDAR-EMINONU,DENIZ
7660,1439,2022-12-17 10:00:00,USKUDAR-EMINONU,DENIZ
7661,1878,2022-12-17 11:00:00,USKUDAR-EMINONU,DENIZ
7662,2435,2022-12-17 12:00:00,USKUDAR-EMINONU,DENIZ
7663,2837,2022-12-17 13:00:00,USKUDAR-EMINONU,DENIZ
7664,3320,2022-12-17 14:00:00,USKUDAR-EMINONU,DENIZ
7665,2611,2022-12-17 15:00:00,USKUDAR-EMINONU,DENIZ
7666,2236,2022-12-17 16:00:00,USKUDAR-EMINONU,DENIZ
7667,1739,2022-12-17 17:00:00,USKUDAR-EMINONU,DENIZ
7668,1340,2022-12-17 18:00:00,USKUDAR-EMINONU,DENIZ
7669,925,2022-12-17 19:00:00,USKUDAR-EMINONU,DENIZ
7670,713,2022-12-17 20:00:00,USKUDAR-EMINONU,DENIZ
7671,414,2022-12-17 21:00:00,USKUDAR-EMINONU,DENIZ
7672,0,2022-12-17 22:00:00,USKUDAR-EMINONU,DENIZ
7673,0,2022-12-17 23:00:00,USKUDAR-EMINONU,DENIZ
7674,0,2022-12-18 00:00:00,USKUDAR-EMINONU,DENIZ
7675,0,2022-12-18 01:00:00,USKUDAR-EMINONU,DENIZ
7676,0,2022-12-18 02:00:00,USKUDAR-EMINONU,DENIZ
7677,0,2022-12-18 03:00:00,USKUDAR-EMINONU,DENIZ
7678,0,2022-12-18 04:00:00,USKUDAR-EMINONU,DENIZ
7679,0,2022-12-18 05:00:00,USKUDAR-EMINONU,DENIZ
7680,48,2022-12-18 06:00:00,USKUDAR-EMINONU,DENIZ
7681,126,2022-12-18 07:00:00,USKUDAR-EMINONU,DENIZ
7682,243,2022-12-18 08:00:00,USKUDAR-EMINONU,DENIZ
7683,412,2022-12-18 09:00:00,USKUDAR-EMINONU,DENIZ
7684,588,2022-12-18 10:00:00,USKUDAR-EMINONU,DENIZ
7685,913,2022-12-18 11:00:00,USKUDAR-EMINONU,DENIZ
7686,1110,2022-12-18 12:00:00,USKUDAR-EMINONU,DENIZ
7687,1301,2022-12-18 13:00:00,USKUDAR-EMINONU,DENIZ
7688,1334,2022-12-18 14:00:00,USKUDAR-EMINONU,DENIZ
7689,1162,2022-12-18 15:00:00,USKUDAR-EMINONU,DENIZ
7690,984,2022-12-18 16:00:00,USKUDAR-EMINONU,DENIZ
7691,756,2022-12-18 17:00:00,USKUDAR-EMINONU,DENIZ
7692,493,2022-12-18 18:00:00,USKUDAR-EMINONU,DENIZ
7693,311,2022-12-18 19:00:00,USKUDAR-EMINONU,DENIZ
7694,142,2022-12-18 20:00:00,USKUDAR-EMINONU,DENIZ
7695,140,2022-12-18 21:00:00,USKUDAR-EMINONU,DENIZ
7696,0,2022-12-18 22:00:00,USKUDAR-EMINONU,DENIZ
7697,0,2022-12-18 23:00:00,USKUDAR-EMINONU,DENIZ
7698,0,2022-12-19 00:00:00,USKUDAR-EMINONU,DENIZ
7699,0,2022-12-19 01:00:00,USKUDAR-EMINONU,DENIZ
7700,0,2022-12-19 02:00:00,USKUDAR-EMINONU,DENIZ
7701,0,2022-12-19 03:00:00,USKUDAR-EMINONU,DENIZ
7702,0,2022-12-19 04:00:00,USKUDAR-EMINONU,DENIZ
7703,0,2022-12-19 05:00:00,USKUDAR-EMINONU,DENIZ
7704,450,2022-12-19 06:00:00,USKUDAR-EMINONU,DENIZ
7705,939,2022-12-19 07:00:00,USKUDAR-EMINONU,DENIZ
7706,933,2022-12-19 08:00:00,USKUDAR-EMINONU,DENIZ
7707,725,2022-12-19 09:00:00,USKUDAR-EMINONU,DENIZ
7708,736,2022-12-19 10:00:00,USKUDAR-EMINONU,DENIZ
7709,661,2022-12-19 11:00:00,USKUDAR-EMINONU,DENIZ
7710,685,2022-12-19 12:00:00,USKUDAR-EMINONU,DENIZ
7711,696,2022-12-19 13:00:00,USKUDAR-EMINONU,DENIZ
7712,691,2022-12-19 14:00:00,USKUDAR-EMINONU,DENIZ
7713,476,2022-12-19 15:00:00,USKUDAR-EMINONU,DENIZ
7714,445,2022-12-19 16:00:00,USKUDAR-EMINONU,DENIZ
7715,305,2022-12-19 17:00:00,USKUDAR-EMINONU,DENIZ
7716,234,2022-12-19 18:00:00,USKUDAR-EMINONU,DENIZ
7717,185,2022-12-19 19:00:00,USKUDAR-EMINONU,DENIZ
7718,96,2022-12-19 20:00:00,USKUDAR-EMINONU,DENIZ
7719,65,2022-12-19 21:00:00,USKUDAR-EMINONU,DENIZ
7720,0,2022-12-19 22:00:00,USKUDAR-EMINONU,DENIZ
7721,0,2022-12-19 23:00:00,USKUDAR-EMINONU,DENIZ
7722,0,2022-12-20 00:00:00,USKUDAR-EMINONU,DENIZ
7723,0,2022-12-20 01:00:00,USKUDAR-EMINONU,DENIZ
7724,0,2022-12-20 02:00:00,USKUDAR-EMINONU,DENIZ
7725,0,2022-12-20 03:00:00,USKUDAR-EMINONU,DENIZ
7726,0,2022-12-20 04:00:00,USKUDAR-EMINONU,DENIZ
7727,0,2022-12-20 05:00:00,USKUDAR-EMINONU,DENIZ
7728,438,2022-12-20 06:00:00,USKUDAR-EMINONU,DENIZ
7729,1005,2022-12-20 07:00:00,USKUDAR-EMINONU,DENIZ
7730,983,2022-12-20 08:00:00,USKUDAR-EMINONU,DENIZ
7731,768,2022-12-20 09:00:00,USKUDAR-EMINONU,DENIZ
7732,844,2022-12-20 10:00:00,USKUDAR-EMINONU,DENIZ
7733,896,2022-12-20 11:00:00,USKUDAR-EMINONU,DENIZ
7734,1029,2022-12-20 12:00:00,USKUDAR-EMINONU,DENIZ
7735,896,2022-12-20 13:00:00,USKUDAR-EMINONU,DENIZ
7736,849,2022-12-20 14:00:00,USKUDAR-EMINONU,DENIZ
7737,725,2022-12-20 15:00:00,USKUDAR-EMINONU,DENIZ
7738,580,2022-12-20 16:00:00,USKUDAR-EMINONU,DENIZ
7739,547,2022-12-20 17:00:00,USKUDAR-EMINONU,DENIZ
7740,401,2022-12-20 18:00:00,USKUDAR-EMINONU,DENIZ
7741,271,2022-12-20 19:00:00,USKUDAR-EMINONU,DENIZ
7742,177,2022-12-20 20:00:00,USKUDAR-EMINONU,DENIZ
7743,98,2022-12-20 21:00:00,USKUDAR-EMINONU,DENIZ
7744,0,2022-12-20 22:00:00,USKUDAR-EMINONU,DENIZ
7745,0,2022-12-20 23:00:00,USKUDAR-EMINONU,DENIZ
7746,0,2022-12-21 00:00:00,USKUDAR-EMINONU,DENIZ
7747,0,2022-12-21 01:00:00,USKUDAR-EMINONU,DENIZ
7748,0,2022-12-21 02:00:00,USKUDAR-EMINONU,DENIZ
7749,0,2022-12-21 03:00:00,USKUDAR-EMINONU,DENIZ
7750,0,2022-12-21 04:00:00,USKUDAR-EMINONU,DENIZ
7751,0,2022-12-21 05:00:00,USKUDAR-EMINONU,DENIZ
7752,462,2022-12-21 06:00:00,USKUDAR-EMINONU,DENIZ
7753,1081,2022-12-21 07:00:00,USKUDAR-EMINONU,DENIZ
7754,1027,2022-12-21 08:00:00,USKUDAR-EMINONU,DENIZ
7755,890,2022-12-21 09:00:00,USKUDAR-EMINONU,DENIZ
7756,857,2022-12-21 10:00:00,USKUDAR-EMINONU,DENIZ
7757,1035,2022-12-21 11:00:00,USKUDAR-EMINONU,DENIZ
7758,1192,2022-12-21 12:00:00,USKUDAR-EMINONU,DENIZ
7759,1098,2022-12-21 13:00:00,USKUDAR-EMINONU,DENIZ
7760,1070,2022-12-21 14:00:00,USKUDAR-EMINONU,DENIZ
7761,822,2022-12-21 15:00:00,USKUDAR-EMINONU,DENIZ
7762,830,2022-12-21 16:00:00,USKUDAR-EMINONU,DENIZ
7763,672,2022-12-21 17:00:00,USKUDAR-EMINONU,DENIZ
7764,458,2022-12-21 18:00:00,USKUDAR-EMINONU,DENIZ
7765,318,2022-12-21 19:00:00,USKUDAR-EMINONU,DENIZ
7766,159,2022-12-21 20:00:00,USKUDAR-EMINONU,DENIZ
7767,97,2022-12-21 21:00:00,USKUDAR-EMINONU,DENIZ
7768,0,2022-12-21 22:00:00,USKUDAR-EMINONU,DENIZ
7769,0,2022-12-21 23:00:00,USKUDAR-EMINONU,DENIZ
7770,0,2022-12-22 00:00:00,USKUDAR-EMINONU,DENIZ
7771,0,2022-12-22 01:00:00,USKUDAR-EMINONU,DENIZ
7772,0,2022-12-22 02:00:00,USKUDAR-EMINONU,DENIZ
7773,0,2022-12-22 03:00:00,USKUDAR-EMINONU,DENIZ
7774,0,2022-12-22 04:00:00,USKUDAR-EMINONU,DENIZ
7775,0,2022-12-22 05:00:00,USKUDAR-EMINONU,DENIZ
7776,446,2022-12-22 06:00:00,USKUDAR-EMINONU,DENIZ
7777,1023,2022-12-22 07:00:00,USKUDAR-EMINONU,DENIZ
7778,990,2022-12-22 08:00:00,USKUDAR-EMINONU,DENIZ
7779,918,2022-12-22 09:00:00,USKUDAR-EMINONU,DENIZ
7780,886,2022-12-22 10:00:00,USKUDAR-EMINONU,DENIZ
7781,997,2022-12-22 11:00:00,USKUDAR-EMINONU,DENIZ
7782,1201,2022-12-22 12:00:00,USKUDAR-EMINONU,DENIZ
7783,1115,2022-12-22 13:00:00,USKUDAR-EMINONU,DENIZ
7784,1205,2022-12-22 14:00:00,USKUDAR-EMINONU,DENIZ
7785,1019,2022-12-22 15:00:00,USKUDAR-EMINONU,DENIZ
7786,865,2022-12-22 16:00:00,USKUDAR-EMINONU,DENIZ
7787,788,2022-12-22 17:00:00,USKUDAR-EMINONU,DENIZ
7788,595,2022-12-22 18:00:00,USKUDAR-EMINONU,DENIZ
7789,375,2022-12-22 19:00:00,USKUDAR-EMINONU,DENIZ
7790,231,2022-12-22 20:00:00,USKUDAR-EMINONU,DENIZ
7791,99,2022-12-22 21:00:00,USKUDAR-EMINONU,DENIZ
7792,0,2022-12-22 22:00:00,USKUDAR-EMINONU,DENIZ
7793,0,2022-12-22 23:00:00,USKUDAR-EMINONU,DENIZ
7794,0,2022-12-23 00:00:00,USKUDAR-EMINONU,DENIZ
7795,0,2022-12-23 01:00:00,USKUDAR-EMINONU,DENIZ
7796,0,2022-12-23 02:00:00,USKUDAR-EMINONU,DENIZ
7797,0,2022-12-23 03:00:00,USKUDAR-EMINONU,DENIZ
7798,0,2022-12-23 04:00:00,USKUDAR-EMINONU,DENIZ
7799,0,2022-12-23 05:00:00,USKUDAR-EMINONU,DENIZ
7800,453,2022-12-23 06:00:00,USKUDAR-EMINONU,DENIZ
7801,1057,2022-12-23 07:00:00,USKUDAR-EMINONU,DENIZ
7802,1002,2022-12-23 08:00:00,USKUDAR-EMINONU,DENIZ
7803,899,2022-12-23 09:00:00,USKUDAR-EMINONU,DENIZ
7804,865,2022-12-23 10:00:00,USKUDAR-EMINONU,DENIZ
7805,1148,2022-12-23 11:00:00,USKUDAR-EMINONU,DENIZ
7806,1088,2022-12-23 12:00:00,USKUDAR-EMINONU,DENIZ
7807,1111,2022-12-23 13:00:00,USKUDAR-EMINONU,DENIZ
7808,1202,2022-12-23 14:00:00,USKUDAR-EMINONU,DENIZ
7809,983,2022-12-23 15:00:00,USKUDAR-EMINONU,DENIZ
7810,902,2022-12-23 16:00:00,USKUDAR-EMINONU,DENIZ
7811,760,2022-12-23 17:00:00,USKUDAR-EMINONU,DENIZ
7812,604,2022-12-23 18:00:00,USKUDAR-EMINONU,DENIZ
7813,395,2022-12-23 19:00:00,USKUDAR-EMINONU,DENIZ
7814,298,2022-12-23 20:00:00,USKUDAR-EMINONU,DENIZ
7815,199,2022-12-23 21:00:00,USKUDAR-EMINONU,DENIZ
7816,0,2022-12-23 22:00:00,USKUDAR-EMINONU,DENIZ
7817,0,2022-12-23 23:00:00,USKUDAR-EMINONU,DENIZ
7818,0,2022-12-24 00:00:00,USKUDAR-EMINONU,DENIZ
